Longitude,Latitude,Name,description,_id,camera_mount,camera_type,man_made,surveillance,surveillance_type,surveillance_zone,camera_direction,operator,check_date,survey_date,direction,surface,image,addr_street,height,camera_angle,material,fixme,access,status,disused_man_made
77.5795806,13.0148939,,,node/9532893827,wall,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.5890823,13.0385788,,,node/9532893842,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,private,,
77.590831,12.9765715,,,node/9540143832,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5503515,12.9977644,,,node/9574153225,pole,fixed,surveillance,public,camera,traffic,"210",,,,,,,,,,,,,,
77.5503585,12.9977742,,,node/9574153226,pole,fixed,surveillance,public,camera,traffic,"130",,,,,,,,,,,,,,
77.5504981,13.0004559,,,node/9574153237,pole,fixed,surveillance,public,camera,traffic,"170",,,,,,,,,,,,,,
77.5504941,13.0004577,,,node/9574153238,pole,fixed,surveillance,public,camera,traffic,"260",,,,,,,,,,,,,,
77.5502962,13.0016835,,,node/9574153239,pole,fixed,surveillance,public,camera,traffic,"170",,,,,,,,,,,,,,
77.5502945,13.0016923,,,node/9574153240,pole,fixed,surveillance,public,camera,traffic,"80",,,,,,,,,,,,,,
77.5502936,13.0017015,,,node/9574153241,pole,fixed,surveillance,public,camera,traffic,"350",,,,,,,,,,,,,,
77.5564449,12.9858956,,,node/9632587575,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.5564488,12.9858974,,,node/9632587576,pole,fixed,surveillance,public,camera,traffic,"90",,,,,,,,,,,,,,
77.5564458,12.9858979,,,node/9632587577,pole,fixed,surveillance,public,camera,traffic,"0",,,,,,,,,,,,,,
77.6140769,12.9670551,,,node/9633893489,pole,fixed,surveillance,public,camera,traffic,"225",,,,,,,,,,,,,,
77.6140851,12.9670586,,,node/9633893490,pole,fixed,surveillance,public,camera,traffic,"135",,,,,,,,,,,,,,
77.614078,12.9670616,,,node/9633893491,pole,fixed,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.7099665,13.1997124,,,node/9643564609,pole,panning,surveillance,,camera,,"180",,,,,,,,,,,,,,
77.7110639,13.1988941,,,node/9643575961,pole,dome,surveillance,,camera,,,,,,,,,,,,,,,,
77.7098268,13.1992837,,,node/9643581373,,,surveillance,,camera,,,,,,,,,,,,,,,,
77.709931,13.1995271,,,node/9643588606,pole,panning,surveillance,,camera,,"180",,,,,,,,,,,,,,
77.7110134,13.1988826,,,node/9643597042,pole,dome,surveillance,,camera,,,,,,,,,,,,,,,,
77.7101816,13.1993144,,,node/9643600663,,,surveillance,,camera,,,,,,,,,,,,,,,,
77.709967,13.1995257,,,node/9643607010,pole,panning,surveillance,,camera,,,,,,,,,,,,,,,,
77.7107411,13.1997885,,,node/9671302791,,,surveillance,,camera,,,,,,,,,,,,,,,,
77.7106771,13.1998005,Camera,,node/9671338735,pole,fixed,surveillance,public,camera,area,"180",,,,,,,,,,,,,,
77.7106897,13.1998233,,,node/9671357232,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6755652,12.8419224,,,node/9687843213,,,surveillance,,,,,,,,,,,,,,,,,,
77.6713626,12.8464838,,,node/9687861451,,,surveillance,,,,,,,,,,,,,,,,,,
77.6199608,12.9256305,,,node/9687899087,,,surveillance,,,,,,,,,,,,,,,,,,
77.6234838,12.9343248,,,node/9687910980,,,surveillance,,,,,,,,,,,,,,,,,,
77.6200082,12.9256242,,,node/9687913995,,,surveillance,,,,,,,,,,,,,,,,,,
77.6753948,12.8418077,,,node/9687926608,,,surveillance,,,,,,,,,,,,,,,,,,
77.6718075,12.8459402,,,node/9687946955,,,surveillance,,,,,,,,,,,,,,,,,,
77.6754852,12.8418562,,,node/9687956518,,,surveillance,,,,,,,,,,,,,,,,,,
77.6170288,12.9963416,,,node/9687956633,,,surveillance,,,,,,,,,,,,,,,,,,
77.671745,12.8462191,,,node/9687956634,,,surveillance,,,,,,,,,,,,,,,,,,
77.5875247,13.0275518,,,node/9689713358,,,surveillance,,,,,,,,,,,,,,,,,,
77.5877212,13.0275074,,,node/9689723752,,,surveillance,,,,,,,,,,,,,,,,,,
77.5875521,13.0276902,,,node/9689732925,,,surveillance,,,,,,,,,,,,,,,,,,
77.5877477,13.0276614,,,node/9689737174,,,surveillance,,,,,,,,,,,,,,,,,,
77.5875364,13.0275463,,,node/9689740318,,,surveillance,,,,,,,,,,,,,,,,,,
77.7100172,13.1997686,,,node/9722897029,pole,fixed,surveillance,public,camera,area,"220",,,,,,,,,,,,,,
77.6667685,13.1333261,,,node/9724055146,,,surveillance,,camera,,,,,,,,,,,,,,,,
77.6667743,13.1334467,,,node/9724057122,,,surveillance,,camera,,,,,,,,,,,,,,,,
77.6500175,13.1934241,,,node/9724352917,,,surveillance,,camera,,,,,2022/05/08 00:00:00,,,,,,,,,,,
77.6213312,13.0034799,,,node/9724370417,wall,fixed,surveillance,outdoor,camera,entrance,,,,2022/05/08 00:00:00,,,,,,,,,,,
77.5929397,13.0249727,,,node/9728758320,pole,dome,surveillance,public,camera,town,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5929255,13.0249728,,,node/9728767365,pole,dome,surveillance,public,camera,town,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.589622,13.016964,,,node/9728792593,,dome,surveillance,public,camera,town,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5841173,13.0002249,,,node/9728813918,,,surveillance,,,,,,,,,,,,,,,,,,
77.5827689,12.9923426,,,node/9729258810,,panning,surveillance,outdoor,camera,building,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5829004,12.9923181,,,node/9729289634,,panning,surveillance,outdoor,camera,building,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5827099,12.9924174,,,node/9729292948,pole,fixed,surveillance,outdoor,camera,building,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5836205,12.9928633,,,node/9729599817,wall,dome,surveillance,public,camera,town,,,,2022/05/10 00:00:00,,,,,,,,,,,
77.5751473,13.1079489,,,node/9732746120,,,surveillance,public,camera,,,,,2022/05/11 00:00:00,,,,,,,,,,not working,
77.5765855,13.1091914,,,node/9732747218,,fixed,surveillance,public,camera,,,,,2022/05/11 00:00:00,,,,,,,,,,,
77.590211,13.0352535,,,node/9737576021,,,surveillance,,,,,,,,,,,,,,,,,,
77.5883828,13.0335448,,,node/9739697626,,,surveillance,,camera,,,,,2022/05/13 00:00:00,,,,,,,,,,,
77.6094192,12.9658478,,,node/9739698418,wall,fixed,surveillance,outdoor,camera,,,,,2022/05/14 00:00:00,,,,,,,,,,,
77.5906766,13.0350192,,,node/9739698925,pole,fixed,surveillance,outdoor,camera,,,,,2022/05/13 00:00:00,,,,,,,,,,,
77.6770593,12.8402245,,,node/9741628117,,,surveillance,public,guard,town,,,,2022/05/15 00:00:00,,,,,,,,,,,
77.6139426,12.9737616,,,node/9747784617,pole,dome,surveillance,public,camera,,,,,2022/05/17 00:00:00,,,,,,,,,,,
77.6200295,12.9733626,,,node/9747784717,wall,dome,surveillance,public,camera,,,,,2022/05/17 00:00:00,,,,,,,,,,,
77.5864523,13.0290931,,,node/9751919318,pole,panning,surveillance,public,camera,,,,,2022/05/18 00:00:00,,,,,,,,,,,
77.5864282,13.0291027,,,node/9751944117,pole,panning,surveillance,public,camera,,,,,2022/05/18 00:00:00,,,,,,,,,,,
77.5864384,13.0290986,,,node/9751944217,ceiling,panning,surveillance,public,camera,,,,,2022/05/18 00:00:00,,,,,,,,,,,
77.600161,12.9991734,,,node/9751989117,pole,dome,surveillance,public,camera,,,,,2022/05/18 00:00:00,,,,,,,,,,,
77.6050344,12.9978312,,,node/9751989118,pole,panning,surveillance,public,camera,,"135",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6050344,12.9978312,,,node/9751989119,pole,panning,surveillance,public,camera,,"225",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6067154,12.9995835,,,node/9751989120,pole,panning,surveillance,public,camera,town,"180",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6050344,12.9978312,,,node/9751989217,pole,panning,surveillance,public,camera,,"90",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6067154,12.9995835,,,node/9751989317,pole,panning,surveillance,public,camera,,"0",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6067154,12.9995835,,,node/9751989417,pole,panning,surveillance,public,camera,town,"90",,,2022/05/18 00:00:00,,,,,,,,,,,
77.6410652,13.0223803,,,node/9776621618,pole,panning,surveillance,public,camera,town,"180",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6410652,13.0223803,,,node/9776621619,pole,panning,surveillance,public,camera,town,"270",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6410668,13.022381,,,node/9776627517,pole,panning,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.6410652,13.0223803,,,node/9776627518,pole,panning,surveillance,public,camera,town,"90",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6411736,13.0238096,,,node/9776700117,pole,panning,surveillance,public,camera,town,"90",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6411736,13.0238096,,,node/9776700217,pole,panning,surveillance,public,camera,town,"270",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6411736,13.0238096,,,node/9776700317,pole,panning,surveillance,public,camera,town,"180",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6417748,13.022192,,,node/9776705725,pole,panning,surveillance,public,camera,town,"45",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6417748,13.022192,,,node/9776705726,pole,panning,surveillance,public,camera,town,"120",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6417748,13.022192,,,node/9776706217,pole,panning,surveillance,public,camera,town,"310",,,2022/05/28 00:00:00,,,,,,,,,,,
77.6432669,13.0092866,,,node/9776723321,pole,dome,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.6429317,13.0114884,,,node/9776723822,pole,dome,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.6334824,13.0022351,,,node/9776724919,pole,dome,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.6431885,13.0175044,,,node/9776737117,pole,dome,surveillance,public,camera,town,,,,2022/05/28 00:00:00,,,,,,,,,,,
77.5539452,13.0124531,,,node/9780918370,pole,fixed,surveillance,public,camera,traffic,"135",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5539389,13.012455,,,node/9780918371,pole,fixed,surveillance,public,camera,traffic,"315",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5539437,13.0124584,,,node/9780918372,pole,fixed,surveillance,public,camera,traffic,"45",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5514679,13.0116213,,,node/9780918373,pole,fixed,surveillance,public,camera,traffic,"225",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5514727,13.0116247,,,node/9780918374,pole,fixed,surveillance,public,camera,traffic,"45",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5506281,13.0111526,,,node/9780918375,pole,fixed,surveillance,public,camera,traffic,"45",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5483763,13.0038375,,,node/9780918377,pole,fixed,surveillance,public,camera,street,"260",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5483899,13.0038373,,,node/9780918378,pole,fixed,surveillance,public,camera,street,"80",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5479315,13.0013411,,,node/9780918380,pole,fixed,surveillance,public,camera,street,"260",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5479446,13.0013444,,,node/9780918381,pole,fixed,surveillance,public,camera,street,"80",,,2022/05/29 00:00:00,,,,,,,,,,,
77.6001055,13.0435188,,,node/9780937762,pole,fixed,surveillance,public,camera,traffic,"180",,,2022/05/29 00:00:00,,,,,,,,,,,
77.6000834,13.0435299,,,node/9780937763,pole,fixed,surveillance,public,camera,traffic,"270",,,2022/05/29 00:00:00,,,,,,,,,,,
77.5895168,13.0378112,,,node/9780937765,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.586329,13.0286784,,,node/9780937766,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.5854371,13.0255975,,,node/9780937767,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.5846285,13.0226837,,,node/9780937768,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.5845574,13.0221572,,,node/9780937769,pole,dome,surveillance,public,camera,traffic,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.6445517,13.0564992,,,node/9781094432,pole,fixed,surveillance,outdoor,camera,shop,"170",,,2022/05/29 00:00:00,,,,,,,,,,,
77.6446214,13.0561961,,,node/9781094433,pole,fixed,surveillance,outdoor,camera,shop,"350",,,2022/05/29 00:00:00,,,,,,,,,,,
77.6325066,13.0276988,,,node/9781094444,pole,dome,surveillance,public,camera,area,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.6302059,13.0314784,,,node/9781094445,pole,dome,surveillance,public,camera,area,,,,2022/05/29 00:00:00,,,,,,,,,,,
77.6315752,13.0530854,,,node/9781094453,pole,fixed,surveillance,outdoor,camera,building,"140",,,2022/05/29 00:00:00,,,,,,,,,,,
77.6326702,13.0559479,,,node/9781094454,pole,fixed,surveillance,outdoor,camera,building,"180",,,2022/05/29 00:00:00,,,,,,,,,,,
77.7015186,12.9628118,,,node/9782472324,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.5716249,12.993391,,,node/9784639604,ceiling,fixed,surveillance,outdoor,camera,shop,"90",,,,,,,,,,,,,,
77.5716182,12.993391,,,node/9784639605,ceiling,fixed,surveillance,outdoor,camera,shop,"0",,,,,,,,,,,,,,
77.5716181,12.9933832,,,node/9784639606,ceiling,fixed,surveillance,outdoor,camera,shop,"180",,,,,,,,,,,,,,
77.5504538,13.0052614,,,node/9796116962,pole,fixed,surveillance,public,camera,traffic,"120",,,2022/06/05 00:00:00,,,,,,,,,,,
77.5504444,13.0052712,,,node/9796116963,pole,fixed,surveillance,public,camera,traffic,"30",,,2022/06/05 00:00:00,,,,,,,,,,,
77.5504383,13.0052594,,,node/9796116964,pole,fixed,surveillance,public,camera,traffic,"250",,,2022/06/05 00:00:00,,,,,,,,,,,
77.6140228,12.9794729,,,node/9796145334,pole,fixed,surveillance,public,camera,traffic,"20",,,,,,,,,,,,,,
77.6115438,12.9828589,,,node/9796232698,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.6013809,12.9812136,,,node/9796560893,pole,fixed,surveillance,public,camera,traffic,"315",,,2022/06/05 00:00:00,,,,,,,,,,,
77.610729,12.9831516,,,node/9797011355,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.6101457,12.9832516,,,node/9797011356,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.6081216,12.9839563,,,node/9797011357,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.605378,12.9856725,,,node/9797011359,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.6054639,12.9854373,,,node/9797011360,pole,dome,surveillance,public,camera,traffic,,,,2022/06/05 00:00:00,,,,,,,,,,,
77.6018764,12.9826975,,,node/9797011362,pole,fixed,surveillance,public,camera,traffic,"290",,,2022/06/05 00:00:00,,,,,,,,,,,
77.6020373,12.98264,,,node/9797011363,pole,fixed,surveillance,public,camera,traffic,"290",,,2022/06/05 00:00:00,,,,,,,,,,,
77.6021849,12.9826008,,,node/9797011364,pole,fixed,surveillance,public,camera,traffic,"290",,,2022/06/05 00:00:00,,,,,,,,,,,
77.5691314,13.0085973,,,node/9810258617,pole,dome,surveillance,public,camera,town,,,,2022/06/11 00:00:00,,,,,,,,,,,
77.6468775,12.9731467,,,node/9811396090,pole,dome,surveillance,public,camera,traffic,,,,2022/06/11 00:00:00,,,,,,,,,,,
77.6432709,12.971684,,,node/9811396095,wall,fixed,surveillance,public,camera,traffic,"0",,,2022/06/11 00:00:00,,,,,,,,,,,
77.6432381,12.9725701,,,node/9811396096,pole,fixed,surveillance,public,camera,traffic,"340",,,2022/06/11 00:00:00,,,,,,,,,,,
77.5537963,13.0048994,,,node/9811397077,pole,fixed,surveillance,public,camera,street,"225",,,,,,,,,,,,,,
77.5538074,13.0049061,,,node/9811397078,pole,fixed,surveillance,public,camera,street,"45",,,,,,,,,,,,,,
77.5532003,13.0023649,,,node/9811397079,pole,fixed,surveillance,public,camera,traffic,"170",,,2022/08/21 00:00:00,,,,,,,,,,,
77.5532037,13.0023728,,,node/9811397080,pole,fixed,surveillance,public,camera,traffic,"10",,,2022/08/21 00:00:00,,,,,,,,,,,
77.5527005,13.0001781,,,node/9811397084,pole,fixed,surveillance,public,camera,traffic,"190",,,2022/06/11 00:00:00,,,,,,,,,,,
77.5527065,13.0001954,,,node/9811397085,pole,fixed,surveillance,public,camera,traffic,"10",,,2022/06/11 00:00:00,,,,,,,,,,,
77.5528698,12.9984818,,,node/9811397101,pole,fixed,surveillance,public,camera,traffic,"340",,,2022/06/11 00:00:00,,,,,,,,,,,
77.5528731,12.9984749,,,node/9811397102,pole,fixed,surveillance,public,camera,traffic,"160",,,2022/06/11 00:00:00,,,,,,,,,,,
77.5530005,12.9981064,,,node/9814594009,pole,dome,surveillance,public,camera,traffic,,,,2022/06/12 00:00:00,,,,,,,,,,,
77.5524735,12.9979666,,,node/9814594010,pole,dome,surveillance,public,camera,traffic,,,,2022/06/12 00:00:00,,,,,,,,,,,
77.5524741,12.9979451,,,node/9814594011,pole,fixed,surveillance,public,camera,traffic,"180",,,2022/06/12 00:00:00,,,,,,,,,,,
77.5490362,12.9993429,,,node/9814594012,wall,fixed,surveillance,outdoor,camera,building,"250",,,2022/06/12 00:00:00,,,,,,,,,,,
77.5500466,12.9992756,,,node/9814594013,pole,fixed,surveillance,public,camera,traffic,"160",,,2022/06/12 00:00:00,,,,,,,,"Exact location to be verified, approximately it is near the bus platform and metro station edge",,,
77.5500409,12.9992959,,,node/9814594014,pole,fixed,surveillance,public,camera,traffic,"340",,,2022/06/12 00:00:00,,,,,,,,"Exact location to be verified, approximately it is near the bus platform and metro station edge",,,
77.6210695,12.9275749,,,node/9825195917,pole,panning,surveillance,public,camera,,"270",,,2022/06/17 00:00:00,,,,,,,,,,,
77.6210612,12.9275765,,,node/9825196017,pole,panning,surveillance,public,camera,town,"90",,,2022/06/17 00:00:00,,,,,,,,,,,
77.6659042,12.9209247,,,node/9828511706,,,surveillance,public,camera,traffic,"-75",,,,,,,,,,,,,,
77.6060868,12.9838175,,,node/9828707243,wall,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6066179,12.9837462,,,node/9828707249,wall,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6063161,12.9829517,,,node/9828707256,wall,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6070397,12.9826903,,,node/9828707261,wall,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5529267,13.0043954,,,node/9830156881,pole,fixed,surveillance,public,camera,street,"260",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5529315,13.0044043,,,node/9830156882,pole,fixed,surveillance,public,camera,street,"180",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5529362,13.004395,,,node/9830156883,pole,fixed,surveillance,public,camera,street,"90",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5519631,13.0042754,,,node/9830156884,pole,fixed,surveillance,public,camera,street,"0",,,2022/06/19 00:00:00,,,,,,,,,,,
77.551969,13.0042714,,,node/9830156885,pole,fixed,surveillance,public,camera,street,"240",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5511664,13.0041952,,,node/9830156886,pole,fixed,surveillance,public,camera,street,"260",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5511713,13.0042041,,,node/9830156887,pole,fixed,surveillance,public,camera,street,"180",,,2022/06/19 00:00:00,,,,,,,,,,,
77.551176,13.0041948,,,node/9830156888,pole,fixed,surveillance,public,camera,street,"90",,,2022/06/19 00:00:00,,,,,,,,,,,
77.549631,12.9998788,,,node/9830156889,pole,fixed,surveillance,public,camera,street,"350",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5496319,12.9998695,,,node/9830156890,pole,fixed,surveillance,public,camera,street,"160",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5496221,12.999873,,,node/9830156891,pole,fixed,surveillance,public,camera,street,"250",,,2022/06/19 00:00:00,,,,,,,,,,,
77.5760624,12.9199823,,,node/9838347217,pole,panning,surveillance,public,camera,,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5760584,12.9199653,,,node/9838347317,pole,panning,surveillance,public,camera,,"270",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5760584,12.9199653,,,node/9838347318,pole,panning,surveillance,public,camera,town,"90",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5743224,12.9207396,,,node/9838468117,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5743224,12.9207396,,,node/9838468217,pole,panning,surveillance,public,camera,town,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5743224,12.9207396,,,node/9838468218,pole,panning,surveillance,public,camera,town,"270",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5770133,12.927267,,,node/9838468219,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5743292,12.92074,,,node/9838468317,pole,panning,surveillance,public,camera,town,"180",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5760839,12.9308391,,,node/9838481917,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.576208,12.9309644,,,node/9838482217,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5755323,12.9330538,,,node/9838482317,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5770732,12.9405384,,,node/9838495017,pole,panning,surveillance,public,camera,town,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5770732,12.9405384,,,node/9838495117,pole,panning,surveillance,public,camera,town,"270",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5793126,12.9406014,,,node/9838499217,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5799428,12.9405466,,,node/9838499317,pole,panning,surveillance,public,camera,town,"150",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5799668,12.9436844,,,node/9838505117,pole,panning,surveillance,public,camera,town,"90",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5801373,12.9436977,,,node/9838505317,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5814628,12.9436336,,,node/9838508917,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5827638,12.9435523,,,node/9838519218,pole,panning,surveillance,public,camera,town,"180",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5827638,12.9435523,,,node/9838525617,pole,panning,surveillance,public,camera,town,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5879585,12.9461288,,,node/9838525717,pole,dome,surveillance,public,camera,town,,,,2022/06/22 00:00:00,,,,,,,,,,,
77.5918935,12.9552545,,,node/9838544917,pole,panning,surveillance,public,camera,,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.5935968,12.9600483,,,node/9838544918,pole,panning,surveillance,public,camera,town,"270",,,2022/06/22 00:00:00,,,,,,,,,,,
77.6069888,12.9719464,,,node/9838558317,pole,panning,surveillance,public,camera,town,"0",,,2022/06/22 00:00:00,,,,,,,,,,,
77.607035,12.9719516,,,node/9838558318,pole,panning,surveillance,public,camera,town,"270",,,2022/06/22 00:00:00,,,,,,,,,,,
77.6497237,12.9118138,,,node/9858668170,wall,dome,surveillance,outdoor,camera,building,,,,2022/06/26 00:00:00,,,,,,,,,,,
77.629479,12.906568,,,node/9858668213,pole,dome,surveillance,public,camera,traffic,,,,2022/06/26 00:00:00,,,,,,,,,,,
77.6475558,12.8772701,,,node/9858691329,pole,dome,surveillance,public,camera,traffic,,,,2022/06/26 00:00:00,,,,,,,,,,,
77.6475377,12.8772741,,,node/9858691330,pole,fixed,surveillance,public,camera,traffic,"315",,,2022/06/26 00:00:00,,,,,,,,,,,
77.6475598,12.8772551,,,node/9858691331,pole,fixed,surveillance,public,camera,traffic,"225",,,2022/06/26 00:00:00,,,,,,,,,,,
77.6475766,12.8772734,,,node/9858691332,pole,fixed,surveillance,public,camera,traffic,"135",,,2022/06/26 00:00:00,,,,,,,,,,,
77.6475631,12.8772937,,,node/9858691333,pole,fixed,surveillance,public,camera,traffic,"45",,,2022/06/26 00:00:00,,,,,,,,,,,
77.4243906,13.0797617,,,node/9858691356,pole,fixed,surveillance,public,camera,traffic,"110",,,2022/06/26 00:00:00,,,,,,,,,,,
77.3894455,13.0944906,,,node/9858691357,pole,fixed,surveillance,public,camera,traffic,"235",,,2022/06/26 00:00:00,,,,,,,,,,,
77.3894615,13.0945011,,,node/9858691358,pole,fixed,surveillance,public,camera,traffic,"45",,,2022/06/26 00:00:00,,,,,,,,,,,
77.5757076,12.9198808,,,node/9859933617,wall,panning,surveillance,outdoor,camera,,"0",,,2022/07/01 00:00:00,,,,,,,,,,,
77.5760904,12.9217866,,,node/9859933717,pole,panning,surveillance,public,camera,town,"0",,,2022/07/01 00:00:00,,,,,,,,,,,
77.5760827,12.9217907,,,node/9859933718,pole,panning,surveillance,public,camera,town,"270",,,2022/07/01 00:00:00,,,,,,,,,,,
77.5760827,12.9217907,,,node/9859934017,pole,panning,surveillance,public,camera,town,"180",,,2022/07/01 00:00:00,,,,,,,,,,,
77.618715,12.9876707,,,node/9861718917,wall,panning,surveillance,outdoor,camera,town,,,,2022/07/02 00:00:00,,,,,,,,,,,
77.6187845,12.9876345,,,node/9861719017,wall,panning,surveillance,outdoor,camera,town,,,,2022/07/02 00:00:00,,,,,,,,,,,
77.5842762,12.978171,,,node/9870744983,pole,dome,surveillance,public,camera,,,,,2022/07/06 00:00:00,,,,,,,,,,,
77.5874152,12.9759536,,,node/9870744985,pole,dome,surveillance,public,camera,,,,,2022/07/06 00:00:00,,,,,,,,,,,
77.5925435,12.9657684,,,node/9870744998,pole,fixed,surveillance,public,camera,traffic,"180",,,2022/07/05 00:00:00,,,,,,,,,,,
77.5666107,12.9821003,,,node/9870839667,"280",fixed,surveillance,outdoor,camera,shop,,,,2022/07/05 00:00:00,,,,,,,,,,,
77.6142722,12.9685723,,,node/9870839708,pole,dome,surveillance,public,camera,,,,,2022/07/05 00:00:00,,,,,,,,,,,
77.5559798,12.9874778,,,node/9872645100,pole,fixed,surveillance,public,camera,traffic,"180",,,2022/07/05 00:00:00,,,,,,,,,,,
77.5559818,12.9874929,,,node/9872645101,pole,dome,surveillance,public,camera,,,,,2022/07/05 00:00:00,,,,,,,,,,,
77.5508273,12.9901835,,,node/9872645112,pole,fixed,surveillance,public,camera,,"260",,,2022/07/05 00:00:00,,,,,,,,,,,
77.5508407,12.9901848,,,node/9872645113,pole,dome,surveillance,public,camera,,,,,2022/07/05 00:00:00,,,,,,,,,,,
77.5508581,12.9961359,,,node/9872668721,pole,dome,surveillance,public,camera,,,,,2022/07/05 00:00:00,,,,,,,,,,,
77.6742943,12.8446002,,,node/9878492317,pole,panning,surveillance,public,camera,town,"0",,,2022/07/10 00:00:00,,,,,,,,,,,
